JobId,MatchedJobs,OtherSuggested,Date,datepart,month,year
3165027,62,2411,18-04-2015,18,04,2015
3694213,3156,29463,28-07-2015,28,07,2015
3694213,3202,1290,30-07-2015,30,07,2015
3443219,166,2,11-06-2015,11,06,2015
3476999,8105,14303,18-06-2015,18,06,2015
3211385,0,0,25-04-2015,25,04,2015
3665363,30,0,23-07-2015,23,07,2015
3632027,128,15159,16-07-2015,16,07,2015
3680725,7,1707,25-07-2015,25,07,2015
3673291,201,33285,23-07-2015,23,07,2015
3673291,206,490,25-07-2015,25,07,2015
3436349,4627,885,11-06-2015,11,06,2015
3454693,2684,21797,13-06-2015,13,06,2015
3595979,56,1,09-07-2015,09,07,2015
3595979,57,0,11-07-2015,11,07,2015
3569885,791,4425,04-07-2015,04,07,2015
3569885,791,1201,25-07-2015,25,07,2015
3552017,1871,12378,03-07-2015,03,07,2015
3552017,1876,10999,04-07-2015,04,07,2015
3552017,2657,850,23-07-2015,23,07,2015
3528557,0,0,03-07-2015,03,07,2015
3554649,7891,76,04-07-2015,04,07,2015
3571069,0,0,07-07-2015,07,07,2015
3636261,295,5752,16-07-2015,16,07,2015
3636261,312,688,18-07-2015,18,07,2015
3404983,53,14,02-06-2015,02,06,2015
3404983,29,15,04-06-2015,04,06,2015
3404983,49,22,06-06-2015,06,06,2015
3404983,45,22,09-06-2015,09,06,2015
3404983,49,26,11-06-2015,11,06,2015
3404983,47,23,13-06-2015,13,06,2015
3454193,249,2026,13-06-2015,13,06,2015
3458085,153,2234,13-06-2015,13,06,2015
3189605,99,5357,21-04-2015,21,04,2015
3189605,47,269,23-04-2015,23,04,2015
3143401,0,0,14-04-2015,14,04,2015
3143401,380,21706,16-04-2015,16,04,2015
3143401,380,21706,16-04-2015,16,04,2015
3143439,0,0,14-04-2015,14,04,2015
3143439,31,5143,16-04-2015,16,04,2015
3143439,31,5143,16-04-2015,16,04,2015
3130973,134,10699,14-04-2015,14,04,2015
3280389,28,4333,09-05-2015,09,05,2015
3519359,23,6527,27-06-2015,27,06,2015
3153683,0,140,18-04-2015,18,04,2015
3308101,52,108,14-05-2015,14,05,2015
3599601,1174,26303,09-07-2015,09,07,2015
3599601,1200,508,11-07-2015,11,07,2015
3540295,2538,3417,02-07-2015,02,07,2015
3539037,236,2152,02-07-2015,02,07,2015
3157437,0,0,16-04-2015,16,04,2015
3157437,0,0,16-04-2015,16,04,2015
3157437,605,1160,18-04-2015,18,04,2015
3690799,10,5948,28-07-2015,28,07,2015
3690799,11,0,30-07-2015,30,07,2015
3693393,17,2396,28-07-2015,28,07,2015
3693393,17,2147,30-07-2015,30,07,2015
3266423,0,2435,07-05-2015,07,05,2015
3266423,4,3000,09-05-2015,09,05,2015
3651653,5,2643,18-07-2015,18,07,2015
3280413,0,53,09-05-2015,09,05,2015
3596663,1404,0,09-07-2015,09,07,2015
3596663,1404,0,11-07-2015,11,07,2015
3650185,756,26507,18-07-2015,18,07,2015
3624505,44,12138,14-07-2015,14,07,2015
3624505,0,0,16-07-2015,16,07,2015
3512931,1,65,25-06-2015,25,06,2015
3225391,177,11,28-04-2015,28,04,2015
3577709,67,0,07-07-2015,07,07,2015
3687945,66,3,28-07-2015,28,07,2015
3564563,6,233,04-07-2015,04,07,2015
3484763,558,7084,20-06-2015,20,06,2015
3656209,525,5393,21-07-2015,21,07,2015
3656209,534,0,23-07-2015,23,07,2015
3546731,54,1796,02-07-2015,02,07,2015
3428813,32,10841,09-06-2015,09,06,2015
3428813,31,1463,11-06-2015,11,06,2015
3638011,2,5,23-07-2015,23,07,2015
3638011,1,0,25-07-2015,25,07,2015
3712129,372,25773,01-08-2015,01,08,2015
3548351,19,14026,02-07-2015,02,07,2015
3548351,18,926,03-07-2015,03,07,2015
3504521,4,201,25-06-2015,25,06,2015
3640657,114,10787,18-07-2015,18,07,2015
3474393,88,2012,16-06-2015,16,06,2015
3474393,86,1699,18-06-2015,18,06,2015
3502215,631,9547,25-06-2015,25,06,2015
3505905,14,10571,25-06-2015,25,06,2015
3589129,639,13182,09-07-2015,09,07,2015
3529775,0,24,30-06-2015,30,06,2015
3529775,0,23,02-07-2015,02,07,2015
3621295,13,8416,14-07-2015,14,07,2015
3621295,0,0,16-07-2015,16,07,2015
3689039,179,92240,28-07-2015,28,07,2015
3462253,1281,32362,13-06-2015,13,06,2015
3566553,199,0,04-07-2015,04,07,2015
3517827,491,29,27-06-2015,27,06,2015
3568637,29,1375,04-07-2015,04,07,2015
3709557,0,0,30-07-2015,30,07,2015
3709557,0,0,01-08-2015,01,08,2015
3558829,53,45,04-07-2015,04,07,2015
3641189,119,0,18-07-2015,18,07,2015
3578537,83,15905,07-07-2015,07,07,2015
3578537,1,29,11-08-2015,11,08,2015
3530855,23,748,30-06-2015,30,06,2015
3530855,25,18,02-07-2015,02,07,2015
3598347,7097,5921,09-07-2015,09,07,2015
3598347,7138,206,11-07-2015,11,07,2015
3534865,42,1129,02-07-2015,02,07,2015
3572705,11,1207,07-07-2015,07,07,2015
3670031,31,7796,23-07-2015,23,07,2015
3670031,31,3,25-07-2015,25,07,2015
3199141,920,65267,23-04-2015,23,04,2015
3199141,163,10971,14-05-2015,14,05,2015
3569571,14,594,04-07-2015,04,07,2015
3593081,1,0,09-07-2015,09,07,2015
3593081,1,0,11-07-2015,11,07,2015
3110807,894,17678,11-04-2015,11,04,2015
3620143,113,3690,14-07-2015,14,07,2015
3620143,115,99,16-07-2015,16,07,2015
3700339,11,42,30-07-2015,30,07,2015
3491537,1079,10738,20-06-2015,20,06,2015
2532521,103,78432,23-12-2014,23,12,2014
2532521,143,94880,24-12-2014,24,12,2014
2532521,105,2630,25-12-2014,25,12,2014
2532521,146,98294,27-12-2014,27,12,2014
2532521,13,5913,10-02-2015,10,02,2015
2532521,89,72377,12-05-2015,12,05,2015
2532521,270,92360,02-06-2015,02,06,2015
2532521,258,91986,16-06-2015,16,06,2015
2532521,263,88905,23-06-2015,23,06,2015
2532521,267,72135,30-06-2015,30,06,2015
2532521,0,0,03-07-2015,03,07,2015
2532521,276,95209,07-07-2015,07,07,2015
2532521,279,54967,28-07-2015,28,07,2015
2532521,277,71411,04-08-2015,04,08,2015
2532521,285,27807,11-08-2015,11,08,2015
3658639,0,1,21-07-2015,21,07,2015
3658639,0,1,23-07-2015,23,07,2015
3541295,782,23,02-07-2015,02,07,2015
3366049,3,1046,26-05-2015,26,05,2015
3366049,426,1264,27-05-2015,27,05,2015
3366049,216,32,28-05-2015,28,05,2015
3683805,24,1696,25-07-2015,25,07,2015
3589857,192,1333,09-07-2015,09,07,2015
3627767,0,0,16-07-2015,16,07,2015
3643855,59,19949,18-07-2015,18,07,2015
3649665,1011,6956,18-07-2015,18,07,2015
3592841,219,17408,09-07-2015,09,07,2015
3592841,219,15342,11-07-2015,11,07,2015
3592843,212,17129,09-07-2015,09,07,2015
3592843,211,15764,11-07-2015,11,07,2015
3205453,0,0,23-04-2015,23,04,2015
3205453,831,8621,25-04-2015,25,04,2015
3483529,73,197,20-06-2015,20,06,2015
3565963,2021,0,04-07-2015,04,07,2015
3534643,103,176,02-07-2015,02,07,2015
3572659,1072,15585,07-07-2015,07,07,2015
3643049,4,3134,18-07-2015,18,07,2015
3527479,0,0,03-07-2015,03,07,2015
3502189,116,1248,25-06-2015,25,06,2015
3656265,82,10013,21-07-2015,21,07,2015
3656265,87,7992,23-07-2015,23,07,2015
3548201,126,118,02-07-2015,02,07,2015
3691801,249,4164,28-07-2015,28,07,2015
3691801,250,3654,30-07-2015,30,07,2015
3421631,80,11764,06-06-2015,06,06,2015
3641255,738,903,18-07-2015,18,07,2015
3642367,3579,26,18-07-2015,18,07,2015
3680897,0,0,25-07-2015,25,07,2015
3548699,12,9290,02-07-2015,02,07,2015
3548699,11,7976,03-07-2015,03,07,2015
3557685,15,45,02-07-2015,02,07,2015
3557685,16,45,03-07-2015,03,07,2015
3557685,16,45,04-07-2015,04,07,2015
3693713,10,1330,28-07-2015,28,07,2015
3693713,11,479,30-07-2015,30,07,2015
3610529,172,4162,11-07-2015,11,07,2015
3596807,109,11279,09-07-2015,09,07,2015
3596807,106,518,11-07-2015,11,07,2015
3675441,564,5249,25-07-2015,25,07,2015
3664253,7,4539,23-07-2015,23,07,2015
3647060,1241,10201,18-07-2015,18,07,2015
3657003,826,237,21-07-2015,21,07,2015
3657003,845,2,23-07-2015,23,07,2015
3580359,1213,60622,07-07-2015,07,07,2015
3580359,1221,1,09-07-2015,09,07,2015
3583501,712,0,07-07-2015,07,07,2015
3583501,708,32,09-07-2015,09,07,2015
3584365,598,842,07-07-2015,07,07,2015
3584365,617,2,09-07-2015,09,07,2015
3467855,217,38201,16-06-2015,16,06,2015
3586627,1270,756,09-07-2015,09,07,2015
3702655,6,1140,30-07-2015,30,07,2015
3586831,82,141,09-07-2015,09,07,2015
3222046,0,0,25-04-2015,25,04,2015
3222046,0,0,09-05-2015,09,05,2015
3490823,158,12590,20-06-2015,20,06,2015
3259675,0,0,07-05-2015,07,05,2015
3678397,366,11347,25-07-2015,25,07,2015
3683807,49,3936,25-07-2015,25,07,2015
3609509,337,11583,11-07-2015,11,07,2015
3587319,5,304,09-07-2015,09,07,2015
3638214,3,12955,16-07-2015,16,07,2015
3638214,2,11969,18-07-2015,18,07,2015
3685541,44,1979,25-07-2015,25,07,2015
3691833,112,6724,28-07-2015,28,07,2015
3691833,116,4670,30-07-2015,30,07,2015
3594627,210,2093,09-07-2015,09,07,2015
3594627,206,465,11-07-2015,11,07,2015
3649775,667,6453,18-07-2015,18,07,2015
3682445,491,4266,25-07-2015,25,07,2015
3675835,111,1914,25-07-2015,25,07,2015
3605649,65,5338,11-07-2015,11,07,2015
3573477,849,6790,07-07-2015,07,07,2015
3537585,8,5,02-07-2015,02,07,2015
3552001,222,6194,02-07-2015,02,07,2015
3552001,222,152,04-07-2015,04,07,2015
3667311,139,1195,23-07-2015,23,07,2015
3459851,437,1587,13-06-2015,13,06,2015
3608879,325,3350,11-07-2015,11,07,2015
3678517,293,3525,25-07-2015,25,07,2015
3568409,370,14058,04-07-2015,04,07,2015
3701013,941,21044,30-07-2015,30,07,2015
3691673,9,3674,28-07-2015,28,07,2015
3691673,11,2534,30-07-2015,30,07,2015
3550997,376,5347,02-07-2015,02,07,2015
3550997,375,5328,03-07-2015,03,07,2015
3550997,358,3937,07-07-2015,07,07,2015
3550997,374,2586,09-07-2015,09,07,2015
3550997,381,2290,11-07-2015,11,07,2015
3550895,8,76,02-07-2015,02,07,2015
3550895,8,453,03-07-2015,03,07,2015
3537081,258,115,02-07-2015,02,07,2015
3561311,39,9954,04-07-2015,04,07,2015
3561637,17,3889,04-07-2015,04,07,2015
3677641,12,862,25-07-2015,25,07,2015
3593133,761,0,09-07-2015,09,07,2015
3593133,765,0,11-07-2015,11,07,2015
3481977,0,0,20-06-2015,20,06,2015
3698441,0,213,30-07-2015,30,07,2015
3435793,1416,9843,11-06-2015,11,06,2015
3450235,152,12724,11-06-2015,11,06,2015
3555359,1326,1117,04-07-2015,04,07,2015
3601373,39,488,11-07-2015,11,07,2015
3586987,14,367,09-07-2015,09,07,2015
3574363,35,4475,07-07-2015,07,07,2015
3670143,29,3583,23-07-2015,23,07,2015
3670143,27,210,25-07-2015,25,07,2015
3601177,141,635,11-07-2015,11,07,2015
3606613,181,6091,11-07-2015,11,07,2015
3509713,77,6778,23-06-2015,23,06,2015
3509713,73,6973,25-06-2015,25,06,2015
3267105,21,28,07-05-2015,07,05,2015
3267105,24,27,09-05-2015,09,05,2015
3686051,2,0,25-07-2015,25,07,2015
3660705,0,2,21-07-2015,21,07,2015
3660705,0,2,23-07-2015,23,07,2015
3406121,8,33,02-06-2015,02,06,2015
3406021,21,192,02-06-2015,02,06,2015
3588473,600,62,09-07-2015,09,07,2015
3648531,543,2994,18-07-2015,18,07,2015
3191925,348,1217,21-04-2015,21,04,2015
3191925,344,730,23-04-2015,23,04,2015
3328039,3,2,19-05-2015,19,05,2015
3674055,1201,47432,23-07-2015,23,07,2015
3674055,1202,47313,25-07-2015,25,07,2015
3674055,1194,25062,08-08-2015,08,08,2015
3657625,209,33513,21-07-2015,21,07,2015
3657625,202,4446,23-07-2015,23,07,2015
3673755,66,5640,25-07-2015,25,07,2015
3688817,37,5487,28-07-2015,28,07,2015
3707405,72,570,30-07-2015,30,07,2015
3707405,74,20,01-08-2015,01,08,2015
3707419,1154,4355,30-07-2015,30,07,2015
3707419,1146,22,01-08-2015,01,08,2015
3707455,236,725,30-07-2015,30,07,2015
3707455,238,6,01-08-2015,01,08,2015
3538111,135,5382,04-07-2015,04,07,2015
3573093,1471,478,07-07-2015,07,07,2015
3208401,5,0,28-04-2015,28,04,2015
3208401,5,0,29-04-2015,29,04,2015
3208401,5,0,29-04-2015,29,04,2015
3208401,5,0,29-04-2015,29,04,2015
3208401,5,0,29-04-2015,29,04,2015
3701793,28,1005,30-07-2015,30,07,2015
3701793,1,28,04-08-2015,04,08,2015
3609303,1299,161,11-07-2015,11,07,2015
3582855,177,6155,07-07-2015,07,07,2015
3582855,184,218,09-07-2015,09,07,2015
3695485,199,2284,28-07-2015,28,07,2015
3695485,196,2028,30-07-2015,30,07,2015
3701811,2425,26785,30-07-2015,30,07,2015
3322647,6,1,21-05-2015,21,05,2015
3322647,11,3,27-05-2015,27,05,2015
3322647,6,0,28-05-2015,28,05,2015
3652627,317,791,21-07-2015,21,07,2015
3423997,395,62241,04-06-2015,04,06,2015
3423997,392,21446,06-06-2015,06,06,2015
3423997,387,31027,09-07-2015,09,07,2015
3709879,667,72525,30-07-2015,30,07,2015
3709879,660,4091,01-08-2015,01,08,2015
3588059,321,72,09-07-2015,09,07,2015
3463081,40,12,18-06-2015,18,06,2015
3569905,0,1,04-07-2015,04,07,2015
3605049,0,0,14-07-2015,14,07,2015
3641461,147,553,18-07-2015,18,07,2015
3444059,44,820,11-06-2015,11,06,2015
3470879,221,1214,18-06-2015,18,06,2015
3694877,210,4375,28-07-2015,28,07,2015
3694877,210,0,30-07-2015,30,07,2015
3526633,0,0,03-07-2015,03,07,2015
3175649,5,68,18-04-2015,18,04,2015
3622475,17,275,14-07-2015,14,07,2015
3622475,16,835,16-07-2015,16,07,2015
3621593,34,11432,14-07-2015,14,07,2015
3621593,32,6916,16-07-2015,16,07,2015
3384255,148,7500,30-05-2015,30,05,2015
3567317,267,3,04-07-2015,04,07,2015
3709443,0,0,30-07-2015,30,07,2015
3709443,0,0,01-08-2015,01,08,2015
3475481,12947,20657,18-06-2015,18,06,2015
3690833,370,4490,28-07-2015,28,07,2015
3690833,390,2191,30-07-2015,30,07,2015
3686053,735,480,25-07-2015,25,07,2015
3471853,18,32,18-06-2015,18,06,2015
3671239,6,687,23-07-2015,23,07,2015
3671239,6,660,25-07-2015,25,07,2015
3555487,184,632,04-07-2015,04,07,2015
3316097,114,308,14-05-2015,14,05,2015
3316097,177,80,16-05-2015,16,05,2015
3626957,0,0,16-07-2015,16,07,2015
2548681,91,160,01-01-2015,01,01,2015
2548681,126,203,03-01-2015,03,01,2015
2548681,77,56,07-04-2015,07,04,2015
2548681,77,146,09-04-2015,09,04,2015
3649437,232,1652,18-07-2015,18,07,2015
3320071,631,6724,16-05-2015,16,05,2015
3674282,27,5083,25-07-2015,25,07,2015
3488751,1233,9771,20-06-2015,20,06,2015
3177007,0,1,23-04-2015,23,04,2015
3267331,6765,2,07-05-2015,07,05,2015
3267331,6625,204426,30-05-2015,30,05,2015
3273453,6765,175889,07-05-2015,07,05,2015
3273453,1450,26282,16-05-2015,16,05,2015
3273453,687,12557,21-05-2015,21,05,2015
3273453,1841,25596,30-05-2015,30,05,2015
3699909,1938,167536,30-07-2015,30,07,2015
3602189,63,27,11-07-2015,11,07,2015
3569753,3,333,04-07-2015,04,07,2015
3519429,311,39123,27-06-2015,27,06,2015
3432319,186,27690,09-06-2015,09,06,2015
3432319,193,4583,11-06-2015,11,06,2015
3566441,140,2013,04-07-2015,04,07,2015
3544459,0,15,30-06-2015,30,06,2015
3544459,0,15,02-07-2015,02,07,2015
3544459,0,0,03-07-2015,03,07,2015
3544459,0,0,03-07-2015,03,07,2015
3544459,0,0,03-07-2015,03,07,2015
3316079,2370,133295,14-05-2015,14,05,2015
3316079,3775,170916,16-05-2015,16,05,2015
3382395,348,11398,30-05-2015,30,05,2015
3624569,7,1666,14-07-2015,14,07,2015
3624569,0,0,16-07-2015,16,07,2015
3612299,11,6878,11-07-2015,11,07,2015
3590291,1488,2323,09-07-2015,09,07,2015
3500145,63,1527,23-06-2015,23,06,2015
3500145,66,1327,25-06-2015,25,06,2015
3534259,1094,41,02-07-2015,02,07,2015
3615769,6,127,16-07-2015,16,07,2015
3615769,7,110,18-07-2015,18,07,2015
3597369,3852,19,09-07-2015,09,07,2015
3597369,3900,2,11-07-2015,11,07,2015
2272209,0,6,09-10-2014,09,10,2014
2272209,0,1,15-01-2015,15,01,2015
2272209,0,1,23-04-2015,23,04,2015
2272209,0,2,04-06-2015,04,06,2015
2272209,0,2,06-06-2015,06,06,2015
2272209,0,2,09-06-2015,09,06,2015
2272209,0,2,11-06-2015,11,06,2015
2272209,0,2,13-06-2015,13,06,2015
2272209,0,2,23-06-2015,23,06,2015
2272209,0,2,25-06-2015,25,06,2015
2272209,0,2,27-06-2015,27,06,2015
2272209,0,2,30-06-2015,30,06,2015
2272209,0,2,02-07-2015,02,07,2015
2272209,0,0,03-07-2015,03,07,2015
2272209,0,0,03-07-2015,03,07,2015
2272209,0,2,16-07-2015,16,07,2015
2272209,0,1,28-07-2015,28,07,2015
2272209,0,2,04-08-2015,04,08,2015
2272209,0,2,08-08-2015,08,08,2015
2272209,0,2,11-08-2015,11,08,2015
3614265,520,2053,11-07-2015,11,07,2015
3647535,313,10536,23-07-2015,23,07,2015
3647535,318,8469,25-07-2015,25,07,2015
3689225,12,340,28-07-2015,28,07,2015
3639575,313,9381,23-07-2015,23,07,2015
3639575,318,6937,25-07-2015,25,07,2015
2207507,34,518,17-09-2014,17,09,2014
2207507,0,439,19-03-2015,19,03,2015
2207507,19,499,02-04-2015,02,04,2015
2207507,18,516,04-04-2015,04,04,2015
2207507,0,543,04-06-2015,04,06,2015
2207507,0,541,06-06-2015,06,06,2015
2207507,0,537,09-06-2015,09,06,2015
2207507,0,531,11-06-2015,11,06,2015
2207507,0,531,13-06-2015,13,06,2015
2207507,0,525,16-06-2015,16,06,2015
2207507,0,529,18-06-2015,18,06,2015
2207507,0,526,20-06-2015,20,06,2015
2207507,0,527,23-06-2015,23,06,2015
2207507,0,541,25-06-2015,25,06,2015
2207507,0,544,27-06-2015,27,06,2015
2207507,0,536,30-06-2015,30,06,2015
2207507,0,543,02-07-2015,02,07,2015
2207507,0,548,03-07-2015,03,07,2015
2207507,0,548,03-07-2015,03,07,2015
2207507,0,553,04-07-2015,04,07,2015
2207507,0,540,07-07-2015,07,07,2015
2207507,0,539,09-07-2015,09,07,2015
2207507,0,518,16-07-2015,16,07,2015
2207507,0,524,28-07-2015,28,07,2015
2207507,0,512,04-08-2015,04,08,2015
2207507,0,522,08-08-2015,08,08,2015
2207507,0,519,11-08-2015,11,08,2015
3484627,17,3721,20-06-2015,20,06,2015
3515811,4,189,27-06-2015,27,06,2015
3411857,4,1008,02-06-2015,02,06,2015
3411857,4,1005,04-06-2015,04,06,2015
3628151,0,0,16-07-2015,16,07,2015
3547423,4,169,02-07-2015,02,07,2015
3664815,5,1419,23-07-2015,23,07,2015
3620667,339,4230,14-07-2015,14,07,2015
3620667,0,0,16-07-2015,16,07,2015
3387749,2823,10081,30-05-2015,30,05,2015
3630615,83,1254,16-07-2015,16,07,2015
3564961,4,178,07-07-2015,07,07,2015
3702051,67,3915,30-07-2015,30,07,2015
3702051,69,3575,04-08-2015,04,08,2015
3702051,68,3296,08-08-2015,08,08,2015
3096917,132,405,07-04-2015,07,04,2015
3096917,137,406,09-04-2015,09,04,2015
3671625,0,3,23-07-2015,23,07,2015
3671625,0,1,25-07-2015,25,07,2015
3547535,57,1808,02-07-2015,02,07,2015
3547535,55,3161,03-07-2015,03,07,2015
3610495,37,38,11-07-2015,11,07,2015
3574547,2,307,07-07-2015,07,07,2015
3423113,4,0,04-06-2015,04,06,2015
3423113,4,0,06-06-2015,06,06,2015
3667003,164,2729,23-07-2015,23,07,2015
3599453,92,14808,09-07-2015,09,07,2015
3599453,90,11521,11-07-2015,11,07,2015
3580871,58,2943,07-07-2015,07,07,2015
3580871,58,2469,09-07-2015,09,07,2015
3711817,0,3,01-08-2015,01,08,2015
3415941,2,166,04-06-2015,04,06,2015
3690449,178,7704,28-07-2015,28,07,2015
3690449,177,2714,30-07-2015,30,07,2015
3669973,6,10,23-07-2015,23,07,2015
3669973,6,11,25-07-2015,25,07,2015
3585035,2643,34381,09-07-2015,09,07,2015
3585035,1511,3918,28-07-2015,28,07,2015
3169333,24,99,18-04-2015,18,04,2015
3687479,57,305,28-07-2015,28,07,2015
3687479,56,302,04-08-2015,04,08,2015
3687479,62,347,11-08-2015,11,08,2015
3645435,158,3,18-07-2015,18,07,2015
3398487,222,179047,30-05-2015,30,05,2015
3417453,67,151,04-06-2015,04,06,2015
